abs,frac
6,0.240000
6,0.240000
6,0.240000
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
4,0.153846
4,0.153846
4,0.153846
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
3,0.130435
3,0.130435
0,0.000000
0,0.000000
8,0.347826
8,0.347826
8,0.347826
0,0.000000
0,0.000000
3,0.130435
3,0.130435
0,0.000000
0,0.000000
8,0.347826
8,0.347826
8,0.347826
0,0.000000
0,0.000000
8,0.347826
8,0.347826
8,0.347826
0,0.000000
0,0.000000
8,0.347826
8,0.347826
8,0.347826
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.086957
2,0.086957
2,0.086957
10,0.434783
10,0.434783
10,0.434783
0,0.000000
0,0.000000
2,0.083333
2,0.083333
2,0.083333
10,0.416667
10,0.416667
10,0.416667
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.083333
2,0.083333
2,0.083333
10,0.416667
10,0.416667
10,0.416667
0,0.000000
0,0.000000
1,0.043478
1,0.043478
9,0.391304
9,0.391304
9,0.391304
0,0.000000
0,0.000000
8,0.347826
8,0.347826
8,0.347826
0,0.000000
0,0.000000
7,0.250000
7,0.250000
7,0.250000
7,0.250000
7,0.250000
7,0.250000
0,0.000000
0,0.000000
2,0.080000
0,0.000000
0,0.000000
5,0.178571
5,0.178571
5,0.178571
5,0.178571
0,0.000000
0,0.000000
2,0.080000
0,0.000000
0,0.000000
4,0.173913
4,0.173913
4,0.173913
0,0.000000
0,0.000000
4,0.166667
4,0.166667
4,0.166667
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
3,0.150000
3,0.150000
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.208333
5,0.208333
5,0.208333
5,0.208333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
0,0.000000
0,0.000000
2,0.117647
0,0.000000
0,0.000000
5,0.357143
5,0.357143
5,0.357143
5,0.357143
5,0.357143
0,0.000000
0,0.000000
2,0.117647
2,0.117647
2,0.117647
12,0.705882
12,0.705882
12,0.705882
12,0.705882
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
7,0.250000
7,0.250000
7,0.250000
7,0.250000
7,0.250000
7,0.250000
0,0.000000
0,0.000000
2,0.086957
2,0.086957
2,0.086957
5,0.217391
5,0.217391
0,0.000000
0,0.000000
3,0.125000
3,0.125000
0,0.000000
0,0.000000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
11,0.392857
11,0.392857
11,0.392857
11,0.392857
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
4,0.173913
4,0.173913
4,0.173913
0,0.000000
0,0.000000
2,0.086957
2,0.086957
2,0.086957
14,0.608696
14,0.608696
14,0.608696
14,0.608696
14,0.608696
14,0.608696
14,0.608696
0,0.000000
0,0.000000
10,0.476190
10,0.476190
10,0.476190
10,0.476190
10,0.476190
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
6,0.240000
6,0.240000
6,0.240000
6,0.240000
6,0.240000
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.105263
2,0.105263
0,0.000000
0,0.000000
1,0.043478
1,0.043478
10,0.434783
10,0.434783
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
0,0.000000
0,0.000000
2,0.105263
2,0.105263
2,0.105263
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
4,0.200000
4,0.200000
4,0.200000
4,0.200000
4,0.200000
6,0.300000
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
2,0.105263
2,0.105263
2,0.105263
4,0.210526
0,0.000000
0,0.000000
1,0.055556
1,0.055556
3,0.166667
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
7,0.333333
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
2,0.105263
0,0.000000
0,0.000000
0,0.000000
0,0.000000
3,0.150000
3,0.150000
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.064516
0,0.000000
0,0.000000
2,0.071429
0,0.000000
0,0.000000
5,0.161290
5,0.161290
5,0.161290
5,0.161290
0,0.000000
0,0.000000
2,0.071429
0,0.000000
0,0.000000
5,0.161290
5,0.161290
5,0.161290
5,0.161290
0,0.000000
0,0.000000
2,0.071429
0,0.000000
0,0.000000
2,0.071429
0,0.000000
0,0.000000
4,0.133333
4,0.133333
4,0.133333
4,0.133333
4,0.133333
6,0.200000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
3,0.136364
3,0.136364
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
0,0.000000
0,0.000000
6,0.666667
0,0.000000
0,0.000000
16,0.800000
16,0.800000
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.181818
2,0.181818
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
2,0.117647
0,0.000000
0,0.000000
1,0.090909
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
3,0.150000
3,0.150000
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
3,0.142857
3,0.142857
0,0.000000
0,0.000000
3,0.142857
3,0.142857
0,0.000000
0,0.000000
5,0.208333
5,0.208333
5,0.208333
5,0.208333
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
4,0.200000
4,0.200000
4,0.200000
0,0.000000
0,0.000000
1,0.058824
1,0.058824
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
8,0.363636
8,0.363636
0,0.000000
0,0.000000
2,0.111111
2,0.111111
2,0.111111
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.083333
2,0.083333
2,0.083333
5,0.208333
5,0.208333
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
3,0.115385
3,0.115385
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
8,0.347826
8,0.347826
8,0.347826
8,0.347826
8,0.347826
8,0.347826
8,0.347826
0,0.000000
0,0.000000
2,0.086957
2,0.086957
2,0.086957
11,0.478261
11,0.478261
11,0.478261
11,0.478261
11,0.478261
11,0.478261
11,0.478261
11,0.478261
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
3,0.111111
3,0.111111
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
7,0.241379
0,0.000000
0,0.000000
2,0.076923
2,0.076923
2,0.076923
4,0.153846
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
0,0.000000
0,0.000000
2,0.076923
2,0.076923
2,0.076923
4,0.153846
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
4,0.137931
4,0.137931
4,0.137931
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
3,0.150000
3,0.150000
0,0.000000
0,0.000000
5,0.333333
5,0.333333
5,0.333333
5,0.333333
5,0.333333
0,0.000000
0,0.000000
2,0.111111
2,0.111111
2,0.111111
12,0.666667
12,0.666667
12,0.666667
12,0.666667
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.153846
0,0.000000
0,0.000000
1,0.111111
0,0.000000
0,0.000000
2,0.153846
2,0.153846
2,0.153846
0,0.000000
0,0.000000
4,0.173913
4,0.173913
4,0.173913
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
2,0.080000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.208333
5,0.208333
5,0.208333
5,0.208333
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
8,0.296296
8,0.296296
0,0.000000
0,0.000000
2,0.086957
2,0.086957
2,0.086957
0,0.000000
0,0.000000
0,0.000000
0,0.000000
3,0.125000
3,0.125000
0,0.000000
0,0.000000
3,0.136364
3,0.136364
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.125000
2,0.125000
2,0.125000
4,0.250000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
4,0.235294
4,0.235294
4,0.235294
4,0.235294
4,0.235294
6,0.352941
0,0.000000
0,0.000000
2,0.133333
2,0.133333
2,0.133333
4,0.266667
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
7,0.388889
0,0.000000
0,0.000000
2,0.133333
2,0.133333
2,0.133333
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
3,0.200000
3,0.200000
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
3,0.166667
3,0.166667
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
2,0.117647
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.117647
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
4,0.153846
4,0.153846
4,0.153846
0,0.000000
0,0.000000
6,0.222222
6,0.222222
6,0.222222
6,0.222222
6,0.222222
6,0.222222
6,0.222222
8,0.296296
6,0.222222
0,0.000000
0,0.000000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
0,0.000000
0,0.000000
2,0.083333
2,0.083333
2,0.083333
4,0.166667
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
5,0.357143
5,0.357143
5,0.357143
5,0.357143
5,0.357143
5,0.357143
0,0.000000
0,0.000000
2,0.080000
2,0.080000
2,0.080000
19,0.760000
19,0.760000
19,0.760000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
4,0.160000
4,0.160000
4,0.160000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
0,0.000000
0,0.000000
4,0.160000
4,0.160000
4,0.160000
0,0.000000
0,0.000000
6,0.666667
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
2,0.095238
2,0.095238
0,0.000000
0,0.000000
7,0.269231
7,0.269231
7,0.269231
7,0.269231
7,0.269231
7,0.269231
0,0.000000
0,0.000000
5,0.161290
5,0.161290
5,0.161290
5,0.161290
0,0.000000
0,0.000000
2,0.071429
0,0.000000
0,0.000000
5,0.166667
5,0.166667
5,0.166667
5,0.166667
5,0.166667
5,0.166667
7,0.233333
0,0.000000
0,0.000000
3,0.120000
3,0.120000
0,0.000000
0,0.000000
7,0.241379
7,0.241379
7,0.241379
7,0.241379
7,0.241379
7,0.241379
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
4,0.142857
4,0.142857
4,0.142857
0,0.000000
0,0.000000
2,0.068966
0,0.000000
0,0.000000
2,0.066667
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
2,0.080000
0,0.000000
0,0.000000
3,0.115385
3,0.115385
0,0.000000
0,0.000000
2,0.080000
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
3,0.115385
3,0.115385
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
4,0.166667
4,0.166667
4,0.166667
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.125000
2,0.125000
0,0.000000
0,0.000000
1,0.043478
1,0.043478
1,0.043478
12,0.521739
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
3,0.142857
3,0.142857
0,0.000000
0,0.000000
3,0.142857
3,0.142857
0,0.000000
0,0.000000
5,0.227273
5,0.227273
5,0.227273
5,0.227273
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
7,0.291667
7,0.291667
7,0.291667
7,0.291667
7,0.291667
7,0.291667
0,0.000000
0,0.000000
4,0.160000
4,0.160000
4,0.160000
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
2,0.117647
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.117647
0,0.000000
0,0.000000
0,0.000000
0,0.000000
6,0.333333
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
3,0.136364
3,0.136364
0,0.000000
0,0.000000
2,0.105263
2,0.105263
0,0.000000
0,0.000000
3,0.136364
3,0.136364
3,0.136364
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
2,0.105263
0,0.000000
0,0.000000
4,0.200000
4,0.200000
4,0.200000
0,0.000000
0,0.000000
2,0.181818
2,0.181818
0,0.000000
0,0.000000
3,0.150000
3,0.150000
3,0.150000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.238095
5,0.238095
5,0.238095
5,0.238095
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
2,0.153846
0,0.000000
0,0.000000
5,0.312500
5,0.312500
5,0.312500
5,0.312500
0,0.000000
0,0.000000
2,0.153846
0,0.000000
0,0.000000
12,0.750000
12,0.750000
12,0.750000
12,0.750000
12,0.750000
12,0.750000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.090909
2,0.090909
2,0.090909
4,0.181818
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.111111
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
8,0.307692
0,0.000000
0,0.000000
2,0.086957
2,0.086957
2,0.086957
4,0.173913
2,0.086957
2,0.086957
7,0.304348
7,0.304348
4,0.173913
0,0.000000
0,0.000000
5,0.217391
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
4,0.166667
4,0.166667
4,0.166667
0,0.000000
0,0.000000
2,0.090909
2,0.090909
2,0.090909
6,0.272727
6,0.272727
6,0.272727
0,0.000000
0,0.000000
3,0.142857
3,0.142857
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
8,0.320000
8,0.320000
8,0.320000
8,0.320000
8,0.320000
8,0.320000
8,0.320000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.208333
5,0.208333
5,0.208333
5,0.208333
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
4,0.153846
4,0.153846
4,0.153846
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
2,0.086957
2,0.086957
2,0.086957
5,0.217391
5,0.217391
0,0.000000
0,0.000000
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
7,0.291667
7,0.291667
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
2,0.076923
2,0.076923
2,0.076923
12,0.461538
12,0.461538
12,0.461538
12,0.461538
0,0.000000
0,0.000000
4,0.285714
4,0.285714
4,0.285714
4,0.285714
4,0.285714
0,0.000000
0,0.000000
2,0.166667
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.153846
0,0.000000
0,0.000000
1,0.083333
1,0.083333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
3,0.176471
3,0.176471
3,0.176471
3,0.176471
0,0.000000
0,0.000000
2,0.142857
2,0.142857
0,0.000000
0,0.000000
4,0.235294
4,0.235294
4,0.235294
4,0.235294
0,0.000000
0,0.000000
2,0.166667
2,0.166667
0,0.000000
0,0.000000
5,0.277778
5,0.277778
5,0.277778
5,0.277778
0,0.000000
0,0.000000
2,0.166667
2,0.166667
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.133333
2,0.133333
0,0.000000
0,0.000000
1,0.066667
1,0.066667
0,0.000000
0,0.000000
4,0.173913
4,0.173913
4,0.173913
0,0.000000
0,0.000000
2,0.095238
2,0.095238
2,0.095238
0,0.000000
0,0.000000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.208333
5,0.208333
5,0.208333
5,0.208333
0,0.000000
0,0.000000
2,0.095238
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.227273
5,0.227273
5,0.227273
5,0.227273
0,0.000000
0,0.000000
2,0.105263
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.166667
5,0.166667
5,0.166667
5,0.166667
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
2,0.068966
0,0.000000
0,0.000000
1,0.033333
1,0.033333
5,0.166667
5,0.166667
5,0.166667
0,0.000000
0,0.000000
5,0.161290
5,0.161290
5,0.161290
5,0.161290
5,0.161290
5,0.161290
7,0.225806
0,0.000000
0,0.000000
2,0.071429
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
12,0.461538
12,0.461538
12,0.461538
12,0.461538
12,0.461538
12,0.461538
12,0.461538
12,0.461538
12,0.461538
12,0.461538
12,0.461538
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
4,0.142857
4,0.142857
4,0.142857
4,0.142857
4,0.142857
10,0.357143
0,0.000000
0,0.000000
2,0.076923
2,0.076923
2,0.076923
9,0.346154
9,0.346154
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
4,0.137931
4,0.137931
4,0.137931
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
5,0.166667
5,0.166667
5,0.166667
5,0.166667
5,0.166667
0,0.000000
0,0.000000
2,0.071429
2,0.071429
2,0.071429
2,0.071429
0,0.000000
0,0.000000
5,0.227273
5,0.227273
5,0.227273
5,0.227273
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
2,0.090909
0,0.000000
0,0.000000
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
7,0.291667
7,0.291667
7,0.291667
7,0.291667
7,0.291667
7,0.291667
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
2,0.133333
0,0.000000
0,0.000000
5,0.166667
5,0.166667
5,0.166667
5,0.166667
0,0.000000
0,0.000000
1,0.047619
0,0.000000
0,0.000000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
0,0.000000
0,0.000000
2,0.076923
0,0.000000
0,0.000000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
0,0.000000
0,0.000000
2,0.100000
2,0.100000
0,0.000000
0,0.000000
2,0.071429
2,0.071429
2,0.071429
0,0.000000
0,0.000000
7,0.218750
7,0.218750
7,0.218750
7,0.218750
7,0.218750
7,0.218750
0,0.000000
0,0.000000
0,0.000000
0,0.000000
3,0.125000
3,0.125000
0,0.000000
0,0.000000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
0,0.000000
0,0.000000
3,0.111111
3,0.111111
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
0,0.000000
0,0.000000
2,0.083333
2,0.083333
2,0.083333
2,0.083333
0,0.000000
0,0.000000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
0,0.000000
0,0.000000
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
7,0.304348
0,0.000000
0,0.000000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
0,0.000000
0,0.000000
1,0.055556
1,0.055556
7,0.388889
0,0.000000
0,0.000000
3,0.166667
3,0.166667
3,0.166667
0,0.000000
0,0.000000
5,0.263158
5,0.263158
5,0.263158
5,0.263158
0,0.000000
0,0.000000
2,0.125000
0,0.000000
0,0.000000
6,0.400000
6,0.400000
6,0.400000
6,0.400000
6,0.400000
0,0.000000
0,0.000000
2,0.095238
2,0.095238
0,0.000000
0,0.000000
4,0.166667
4,0.166667
4,0.166667
0,0.000000
0,0.000000
3,0.130435
3,0.130435
0,0.000000
0,0.000000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.074074
2,0.074074
2,0.074074
0,0.000000
0,0.000000
5,0.166667
5,0.166667
5,0.166667
5,0.166667
0,0.000000
0,0.000000
2,0.074074
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
4,0.181818
4,0.181818
4,0.181818
0,0.000000
0,0.000000
2,0.086957
0,0.000000
0,0.000000
2,0.083333
0,0.000000
0,0.000000
0,0.000000
0,0.000000
4,0.190476
4,0.190476
4,0.190476
0,0.000000
0,0.000000
3,0.150000
3,0.150000
0,0.000000
0,0.000000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
0,0.000000
0,0.000000
2,0.100000
0,0.000000
0,0.000000
3,0.214286
3,0.214286
0,0.000000
0,0.000000
2,0.125000
2,0.125000
2,0.125000
4,0.250000
0,0.000000
0,0.000000
1,0.062500
1,0.062500
0,0.000000
0,0.000000
2,0.153846
0,0.000000
0,0.000000
2,0.125000
2,0.125000
2,0.125000
6,0.375000
6,0.375000
6,0.375000
0,0.000000
0,0.000000
3,0.200000
3,0.200000
0,0.000000
0,0.000000
2,0.142857
