abs,frac
2,0.142857
2,0.142857
1,0.090909
1,0.090909
0,0.000000
5,0.384615
2,0.142857
2,0.142857
1,0.076923
2,0.166667
2,0.166667
2,0.166667
1,0.076923
1,0.076923
1,0.076923
6,0.461538
10,0.769231
10,0.769231
10,0.769231
10,0.769231
10,0.769231
10,0.769231
6,0.400000
6,0.400000
6,0.400000
6,0.400000
6,0.400000
6,0.400000
4,0.307692
4,0.307692
4,0.307692
4,0.307692
1,0.076923
1,0.076923
1,0.076923
6,0.461538
3,0.200000
3,0.200000
3,0.200000
5,0.384615
5,0.384615
5,0.384615
5,0.384615
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.235294
4,0.235294
4,0.235294
4,0.235294
3,0.176471
3,0.176471
3,0.176471
4,0.210526
4,0.210526
4,0.210526
4,0.210526
2,0.117647
2,0.117647
8,0.571429
8,0.571429
8,0.571429
8,0.571429
5,0.294118
5,0.294118
5,0.294118
5,0.294118
5,0.294118
2,0.142857
2,0.142857
1,0.071429
1,0.076923
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
6,0.375000
1,0.062500
2,0.133333
2,0.133333
2,0.133333
5,0.333333
5,0.333333
5,0.333333
5,0.294118
5,0.294118
5,0.294118
5,0.294118
5,0.294118
5,0.294118
6,0.352941
2,0.142857
2,0.142857
2,0.133333
2,0.133333
1,0.071429
1,0.071429
1,0.071429
2,0.133333
2,0.133333
1,0.076923
1,0.076923
2,0.133333
2,0.133333
2,0.133333
1,0.071429
1,0.071429
1,0.071429
4,0.307692
4,0.307692
4,0.307692
4,0.307692
4,0.307692
5,0.294118
5,0.294118
5,0.294118
5,0.294118
5,0.294118
8,0.470588
1,0.050000
2,0.095238
2,0.095238
1,0.050000
1,0.050000
1,0.058824
1,0.058824
4,0.200000
4,0.200000
4,0.200000
4,0.200000
4,0.200000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
1,0.050000
2,0.117647
2,0.117647
2,0.111111
2,0.111111
1,0.058824
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
5,0.263158
1,0.052632
1,0.052632
2,0.100000
2,0.100000
2,0.100000
3,0.150000
2,0.117647
2,0.117647
1,0.058824
1,0.058824
1,0.058824
1,0.058824
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
5,0.250000
6,0.300000
1,0.050000
2,0.117647
2,0.117647
2,0.111111
2,0.111111
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
1,0.058824
2,0.111111
2,0.111111
1,0.058824
3,0.157895
3,0.157895
3,0.157895
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
8,0.421053
8,0.421053
8,0.421053
8,0.421053
6,0.352941
6,0.352941
6,0.352941
6,0.352941
2,0.142857
2,0.142857
3,0.200000
3,0.200000
3,0.200000
2,0.153846
2,0.153846
4,0.266667
4,0.266667
4,0.266667
4,0.266667
2,0.153846
2,0.153846
4,0.266667
4,0.266667
4,0.266667
4,0.266667
2,0.125000
2,0.125000
1,0.066667
2,0.153846
2,0.153846
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
2,0.153846
2,0.153846
8,0.571429
8,0.571429
8,0.571429
8,0.571429
7,0.538462
7,0.538462
7,0.538462
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
2,0.153846
2,0.153846
2,0.142857
2,0.142857
1,0.076923
2,0.142857
2,0.142857
1,0.083333
1,0.083333
2,0.142857
2,0.142857
1,0.076923
2,0.142857
2,0.142857
1,0.076923
2,0.142857
2,0.142857
1,0.076923
8,0.571429
8,0.571429
8,0.571429
8,0.571429
7,0.538462
7,0.538462
7,0.538462
2,0.086957
2,0.086957
1,0.045455
3,0.136364
3,0.136364
3,0.136364
6,0.250000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
2,0.090909
2,0.090909
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.090909
2,0.090909
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.080000
2,0.080000
3,0.142857
3,0.142857
3,0.142857
2,0.090909
2,0.090909
3,0.136364
3,0.136364
3,0.136364
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
4,0.173913
4,0.173913
4,0.173913
4,0.173913
2,0.086957
2,0.086957
3,0.125000
3,0.125000
3,0.125000
6,0.200000
6,0.200000
6,0.200000
6,0.200000
6,0.200000
6,0.200000
6,0.200000
8,0.266667
8,0.266667
2,0.090909
2,0.090909
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.090909
2,0.090909
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.080000
2,0.080000
1,0.041667
2,0.090909
2,0.090909
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
4,0.173913
4,0.173913
4,0.173913
4,0.173913
3,0.136364
3,0.136364
3,0.136364
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.083333
2,0.083333
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.083333
2,0.083333
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.074074
2,0.074074
2,0.083333
2,0.083333
5,0.178571
5,0.178571
5,0.178571
5,0.178571
5,0.178571
3,0.120000
3,0.120000
3,0.120000
1,0.041667
3,0.115385
3,0.115385
3,0.115385
1,0.041667
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
2,0.080000
2,0.080000
1,0.041667
1,0.043478
3,0.120000
3,0.120000
3,0.120000
1,0.041667
1,0.041667
3,0.125000
3,0.125000
1,0.041667
2,0.083333
3,0.120000
3,0.120000
3,0.120000
4,0.148148
4,0.148148
4,0.148148
4,0.148148
4,0.160000
4,0.160000
4,0.160000
4,0.160000
3,0.120000
3,0.120000
3,0.120000
3,0.120000
3,0.120000
3,0.120000
5,0.178571
5,0.178571
5,0.178571
5,0.178571
5,0.178571
4,0.160000
4,0.160000
4,0.160000
4,0.160000
3,0.120000
3,0.120000
3,0.120000
5,0.178571
5,0.178571
5,0.178571
5,0.178571
5,0.178571
2,0.080000
2,0.080000
1,0.041667
2,0.086957
2,0.086957
3,0.125000
3,0.125000
3,0.125000
2,0.074074
2,0.074074
2,0.074074
6,0.222222
6,0.222222
6,0.222222
6,0.222222
1,0.038462
2,0.083333
2,0.083333
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.083333
2,0.083333
4,0.153846
4,0.153846
4,0.153846
4,0.153846
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
3,0.130435
3,0.130435
3,0.130435
3,0.125000
3,0.125000
3,0.125000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
2,0.083333
2,0.083333
4,0.160000
4,0.160000
4,0.160000
4,0.160000
3,0.125000
3,0.125000
3,0.125000
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
7,0.241379
2,0.076923
2,0.076923
2,0.076923
2,0.076923
1,0.038462
4,0.142857
4,0.142857
4,0.142857
4,0.142857
4,0.142857
6,0.214286
6,0.214286
4,0.142857
5,0.178571
4,0.153846
4,0.153846
4,0.153846
4,0.153846
6,0.214286
6,0.214286
6,0.214286
6,0.214286
6,0.214286
6,0.214286
6,0.214286
8,0.285714
0,0.000000
2,0.071429
2,0.076923
2,0.076923
3,0.115385
3,0.115385
3,0.115385
7,0.241379
7,0.241379
7,0.241379
7,0.241379
7,0.241379
7,0.241379
7,0.241379
2,0.076923
2,0.076923
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
2,0.076923
2,0.076923
2,0.074074
2,0.074074
1,0.038462
1,0.040000
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
2,0.071429
2,0.071429
2,0.086957
2,0.086957
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
2,0.083333
2,0.083333
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.071429
2,0.071429
2,0.071429
4,0.142857
4,0.142857
1,0.038462
1,0.038462
2,0.076923
2,0.083333
2,0.083333
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
2,0.083333
2,0.083333
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
2,0.083333
2,0.083333
2,0.080000
2,0.080000
1,0.041667
4,0.160000
4,0.160000
4,0.160000
4,0.160000
3,0.150000
3,0.150000
3,0.150000
3,0.150000
2,0.076923
2,0.076923
2,0.076923
4,0.153846
4,0.153846
2,0.076923
13,0.500000
13,0.500000
4,0.142857
4,0.142857
4,0.142857
4,0.142857
4,0.142857
6,0.214286
6,0.214286
2,0.076923
2,0.076923
4,0.142857
4,0.142857
4,0.142857
4,0.142857
3,0.111111
3,0.111111
3,0.111111
1,0.037037
2,0.074074
2,0.074074
4,0.137931
4,0.137931
4,0.137931
4,0.137931
4,0.137931
6,0.206897
6,0.206897
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.074074
2,0.074074
1,0.038462
1,0.038462
3,0.115385
3,0.115385
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
7,0.241379
7,0.241379
2,0.076923
2,0.076923
2,0.076923
4,0.153846
4,0.153846
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.074074
2,0.074074
2,0.074074
4,0.148148
4,0.148148
1,0.038462
1,0.038462
3,0.115385
3,0.115385
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.076923
1,0.038462
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.074074
2,0.074074
2,0.074074
4,0.148148
4,0.148148
1,0.038462
2,0.076923
2,0.076923
2,0.076923
2,0.076923
2,0.142857
2,0.142857
2,0.076923
2,0.076923
16,0.615385
2,0.105263
2,0.105263
2,0.076923
2,0.076923
11,0.423077
2,0.076923
2,0.076923
2,0.076923
2,0.076923
3,0.107143
3,0.107143
3,0.107143
1,0.038462
1,0.038462
3,0.115385
3,0.115385
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
5,0.172414
7,0.241379
7,0.241379
2,0.095238
2,0.095238
2,0.090909
2,0.090909
1,0.047619
4,0.173913
4,0.173913
4,0.173913
4,0.173913
2,0.083333
2,0.083333
4,0.190476
4,0.190476
4,0.190476
4,0.190476
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
4,0.190476
4,0.190476
4,0.190476
4,0.190476
3,0.142857
3,0.142857
3,0.142857
5,0.208333
5,0.208333
5,0.208333
5,0.208333
5,0.208333
3,0.125000
3,0.125000
3,0.125000
1,0.047619
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.181818
4,0.181818
4,0.181818
4,0.181818
3,0.142857
3,0.142857
3,0.142857
2,0.090909
2,0.090909
1,0.047619
4,0.181818
4,0.181818
4,0.181818
4,0.181818
3,0.142857
3,0.142857
3,0.142857
1,0.050000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
2,0.083333
2,0.083333
2,0.083333
4,0.166667
4,0.166667
1,0.050000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
3,0.142857
3,0.142857
3,0.142857
4,0.173913
4,0.173913
4,0.173913
4,0.173913
2,0.100000
2,0.100000
6,0.666667
6,0.666667
17,0.850000
17,0.850000
17,0.850000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
2,0.100000
2,0.100000
1,0.050000
1,0.050000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
3,0.120000
3,0.120000
3,0.120000
2,0.100000
2,0.100000
2,0.100000
3,0.150000
1,0.050000
2,0.105263
2,0.105263
2,0.105263
1,0.050000
1,0.050000
7,0.350000
7,0.350000
2,0.095238
2,0.095238
1,0.050000
1,0.050000
1,0.071429
3,0.136364
3,0.136364
3,0.136364
4,0.173913
4,0.173913
4,0.173913
4,0.173913
3,0.142857
3,0.142857
3,0.142857
4,0.181818
4,0.181818
4,0.181818
4,0.181818
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.263158
1,0.052632
1,0.052632
2,0.111111
2,0.111111
2,0.111111
3,0.166667
7,0.318182
7,0.318182
7,0.318182
7,0.318182
7,0.318182
7,0.318182
7,0.318182
2,0.100000
2,0.100000
2,0.100000
7,0.350000
1,0.050000
1,0.050000
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
1,0.047619
1,0.045455
5,0.227273
2,0.086957
2,0.086957
2,0.100000
2,0.100000
1,0.052632
1,0.052632
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
2,0.100000
2,0.100000
2,0.100000
7,0.350000
1,0.052632
1,0.052632
1,0.052632
1,0.050000
5,0.250000
1,0.052632
1,0.052632
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
1,0.043478
2,0.095238
2,0.095238
1,0.050000
1,0.050000
2,0.100000
1,0.052632
1,0.050000
5,0.250000
1,0.050000
1,0.052632
1,0.052632
2,0.100000
2,0.100000
2,0.100000
3,0.150000
1,0.050000
1,0.050000
2,0.100000
1,0.050000
6,0.300000
1,0.052632
1,0.050000
5,0.250000
1,0.052632
1,0.052632
1,0.052632
1,0.050000
5,0.250000
1,0.052632
1,0.052632
1,0.052632
1,0.050000
5,0.250000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
6,0.300000
1,0.050000
1,0.052632
1,0.052632
1,0.052632
1,0.052632
1,0.052632
1,0.052632
1,0.050000
5,0.250000
1,0.052632
2,0.100000
2,0.100000
1,0.052632
1,0.052632
2,0.105263
1,0.052632
2,0.105263
2,0.105263
2,0.105263
3,0.157895
2,0.105263
7,0.368421
3,0.130435
3,0.130435
3,0.130435
3,0.130435
7,0.304348
7,0.304348
7,0.304348
7,0.304348
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
6,0.260870
1,0.043478
8,0.421053
8,0.421053
8,0.421053
8,0.421053
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
12,0.571429
12,0.571429
12,0.571429
2,0.105263
2,0.105263
2,0.100000
2,0.100000
1,0.066667
1,0.066667
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.210526
4,0.210526
4,0.210526
4,0.210526
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
2,0.100000
2,0.100000
3,0.142857
3,0.142857
3,0.142857
2,0.086957
2,0.086957
2,0.086957
4,0.173913
4,0.173913
1,0.052632
3,0.157895
3,0.157895
3,0.157895
7,0.318182
7,0.318182
7,0.318182
7,0.318182
7,0.318182
7,0.318182
7,0.318182
2,0.105263
2,0.105263
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
2,0.100000
2,0.100000
1,0.052632
2,0.111111
2,0.111111
3,0.157895
3,0.157895
3,0.157895
2,0.100000
2,0.100000
1,0.052632
0,0.000000
0,0.000000
2,0.100000
2,0.100000
2,0.105263
2,0.105263
3,0.200000
3,0.200000
3,0.200000
3,0.200000
3,0.200000
3,0.200000
4,0.235294
4,0.235294
4,0.235294
4,0.235294
2,0.111111
2,0.111111
1,0.058824
2,0.133333
2,0.133333
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
2,0.133333
2,0.133333
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
2,0.133333
2,0.133333
4,0.250000
4,0.250000
4,0.250000
4,0.250000
3,0.200000
3,0.200000
3,0.200000
2,0.153846
2,0.153846
2,0.153846
2,0.133333
2,0.133333
6,0.400000
2,0.153846
2,0.153846
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
2,0.153846
2,0.153846
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
2,0.153846
2,0.153846
2,0.142857
2,0.142857
1,0.076923
2,0.142857
2,0.142857
1,0.076923
2,0.142857
2,0.142857
1,0.076923
8,0.571429
8,0.571429
8,0.571429
8,0.571429
7,0.538462
7,0.538462
7,0.538462
4,0.285714
4,0.285714
4,0.285714
4,0.285714
4,0.285714
2,0.100000
2,0.100000
2,0.100000
14,0.700000
14,0.700000
14,0.700000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
6,0.250000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
6,0.250000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
2,0.100000
2,0.100000
2,0.153846
2,0.153846
2,0.153846
1,0.050000
1,0.050000
13,0.650000
13,0.650000
3,0.136364
3,0.136364
3,0.136364
1,0.050000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
2,0.100000
2,0.100000
2,0.105263
2,0.105263
2,0.105263
3,0.157895
3,0.142857
3,0.142857
3,0.142857
1,0.050000
2,0.105263
2,0.105263
2,0.105263
1,0.050000
1,0.050000
7,0.350000
7,0.350000
3,0.136364
3,0.136364
3,0.136364
1,0.050000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
1,0.045455
1,0.045455
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.080000
2,0.080000
2,0.090909
2,0.090909
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
5,0.208333
1,0.041667
3,0.130435
3,0.130435
3,0.130435
2,0.090909
2,0.090909
2,0.086957
2,0.086957
1,0.045455
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
2,0.086957
2,0.086957
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
3,0.125000
3,0.125000
3,0.125000
5,0.192308
5,0.192308
5,0.192308
5,0.192308
5,0.192308
4,0.181818
4,0.181818
4,0.181818
4,0.181818
2,0.086957
2,0.086957
2,0.100000
2,0.100000
4,0.173913
4,0.173913
4,0.173913
4,0.173913
1,0.050000
2,0.100000
2,0.100000
2,0.100000
1,0.050000
1,0.050000
6,0.300000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
2,0.100000
2,0.100000
2,0.095238
2,0.095238
1,0.050000
2,0.095238
2,0.095238
1,0.050000
6,0.600000
6,0.600000
16,0.800000
16,0.800000
16,0.800000
5,0.217391
5,0.217391
5,0.217391
5,0.217391
5,0.217391
1,0.052632
3,0.157895
3,0.157895
3,0.157895
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
6,0.285714
2,0.105263
2,0.105263
2,0.105263
3,0.157895
4,0.190476
4,0.190476
4,0.190476
4,0.190476
2,0.090909
2,0.090909
1,0.047619
2,0.105263
2,0.105263
3,0.142857
3,0.142857
3,0.142857
1,0.052632
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
2,0.105263
2,0.105263
4,0.200000
4,0.200000
4,0.200000
4,0.200000
1,0.045455
5,0.227273
1,0.045455
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.080000
2,0.080000
2,0.080000
3,0.120000
2,0.090909
2,0.090909
2,0.090909
3,0.136364
4,0.166667
4,0.166667
4,0.166667
4,0.166667
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
2,0.086957
2,0.086957
2,0.090909
2,0.090909
2,0.086957
2,0.086957
1,0.045455
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.086957
2,0.086957
2,0.090909
2,0.090909
1,0.045455
1,0.045455
2,0.086957
2,0.086957
2,0.086957
3,0.130435
1,0.045455
1,0.045455
2,0.090909
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
2,0.086957
2,0.086957
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
1,0.045455
2,0.086957
2,0.086957
1,0.045455
3,0.125000
3,0.125000
3,0.125000
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
7,0.269231
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
5,0.208333
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
1,0.066667
1,0.066667
7,0.466667
7,0.466667
2,0.125000
2,0.125000
1,0.076923
1,0.076923
2,0.142857
2,0.142857
4,0.250000
4,0.250000
4,0.250000
4,0.250000
1,0.066667
3,0.250000
3,0.250000
3,0.250000
6,0.352941
6,0.352941
6,0.352941
6,0.352941
6,0.352941
6,0.352941
2,0.153846
2,0.153846
2,0.153846
4,0.250000
4,0.250000
4,0.250000
4,0.250000
2,0.117647
2,0.117647
4,0.307692
4,0.307692
4,0.307692
4,0.307692
4,0.307692
7,0.437500
7,0.437500
7,0.437500
7,0.437500
7,0.437500
7,0.437500
7,0.437500
2,0.125000
2,0.125000
2,0.125000
8,0.500000
8,0.500000
1,0.066667
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
2,0.153846
2,0.153846
8,0.571429
8,0.571429
8,0.571429
8,0.571429
7,0.538462
7,0.538462
7,0.538462
5,0.312500
5,0.312500
5,0.312500
5,0.312500
5,0.312500
2,0.153846
2,0.153846
2,0.142857
2,0.142857
2,0.142857
1,0.076923
4,0.307692
4,0.307692
4,0.307692
4,0.307692
4,0.307692
4,0.307692
4,0.307692
4,0.307692
4,0.173913
4,0.173913
4,0.173913
4,0.173913
4,0.173913
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.090909
2,0.090909
4,0.173913
4,0.173913
4,0.173913
4,0.173913
10,0.333333
10,0.333333
10,0.333333
10,0.333333
10,0.333333
3,0.136364
3,0.136364
3,0.136364
3,0.136364
9,0.409091
9,0.409091
2,0.086957
2,0.086957
1,0.045455
2,0.086957
2,0.086957
1,0.045455
4,0.173913
4,0.173913
4,0.173913
4,0.173913
3,0.136364
3,0.136364
3,0.136364
4,0.173913
4,0.173913
4,0.173913
4,0.173913
3,0.136364
3,0.136364
3,0.136364
4,0.173913
4,0.173913
4,0.173913
4,0.173913
3,0.136364
3,0.136364
3,0.136364
4,0.173913
4,0.173913
4,0.173913
4,0.173913
3,0.136364
3,0.136364
3,0.136364
4,0.173913
4,0.173913
4,0.173913
4,0.173913
3,0.130435
3,0.130435
3,0.130435
1,0.045455
2,0.086957
2,0.086957
1,0.045455
4,0.173913
4,0.173913
4,0.173913
4,0.173913
5,0.208333
5,0.208333
5,0.208333
5,0.208333
5,0.208333
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
6,0.230769
4,0.166667
4,0.166667
4,0.166667
4,0.166667
1,0.045455
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.235294
4,0.235294
4,0.235294
4,0.235294
2,0.111111
2,0.111111
2,0.133333
2,0.133333
4,0.235294
4,0.235294
4,0.235294
4,0.235294
2,0.125000
2,0.125000
3,0.176471
3,0.176471
3,0.176471
2,0.111111
2,0.111111
2,0.133333
2,0.133333
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
2,0.133333
2,0.133333
4,0.266667
4,0.266667
4,0.266667
4,0.266667
4,0.266667
4,0.266667
4,0.266667
4,0.266667
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
2,0.142857
2,0.142857
2,0.142857
2,0.125000
2,0.125000
2,0.125000
1,0.066667
2,0.125000
2,0.125000
1,0.066667
8,0.500000
8,0.500000
8,0.500000
8,0.500000
8,0.500000
8,0.500000
8,0.500000
8,0.500000
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
10,0.555556
2,0.133333
2,0.133333
2,0.095238
2,0.095238
3,0.136364
3,0.136364
3,0.136364
3,0.136364
4,0.181818
4,0.166667
4,0.166667
4,0.166667
4,0.166667
2,0.153846
2,0.153846
2,0.153846
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
4,0.181818
4,0.181818
4,0.181818
4,0.181818
3,0.136364
3,0.136364
3,0.136364
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
5,0.200000
5,0.200000
5,0.200000
5,0.200000
5,0.200000
2,0.090909
2,0.090909
2,0.086957
2,0.086957
1,0.047619
3,0.142857
3,0.142857
3,0.142857
2,0.105263
2,0.105263
3,0.187500
3,0.187500
3,0.187500
3,0.187500
2,0.095238
2,0.095238
2,0.105263
2,0.105263
1,0.055556
4,0.190476
4,0.190476
4,0.190476
4,0.190476
3,0.142857
3,0.142857
3,0.142857
2,0.111111
2,0.111111
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
2,0.111111
2,0.111111
4,0.210526
4,0.210526
4,0.210526
4,0.210526
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
8,0.380952
8,0.380952
8,0.380952
2,0.100000
2,0.100000
2,0.100000
1,0.052632
6,0.315789
6,0.315789
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
10,0.476190
4,0.210526
4,0.210526
4,0.210526
4,0.210526
3,0.157895
3,0.157895
3,0.157895
4,0.190476
4,0.190476
4,0.190476
4,0.190476
4,0.190476
10,0.476190
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
4,0.210526
6,0.315789
6,0.315789
3,0.157895
3,0.157895
3,0.157895
5,0.277778
5,0.277778
5,0.277778
5,0.277778
5,0.277778
4,0.210526
4,0.210526
4,0.210526
4,0.210526
3,0.166667
3,0.166667
3,0.166667
3,0.157895
3,0.157895
3,0.157895
1,0.052632
5,0.227273
5,0.227273
5,0.227273
5,0.227273
5,0.227273
2,0.105263
2,0.105263
2,0.100000
2,0.100000
0,0.000000
1,0.052632
6,0.315789
6,0.315789
6,0.315789
6,0.315789
6,0.315789
2,0.111111
2,0.111111
3,0.125000
3,0.125000
3,0.125000
1,0.041667
7,0.291667
3,0.125000
3,0.125000
3,0.125000
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.083333
2,0.083333
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.083333
2,0.083333
4,0.153846
4,0.153846
4,0.153846
4,0.153846
2,0.074074
2,0.074074
1,0.038462
4,0.166667
4,0.166667
4,0.166667
4,0.166667
4,0.166667
5,0.208333
4,0.166667
4,0.166667
4,0.166667
4,0.166667
1,0.041667
5,0.185185
5,0.185185
5,0.185185
5,0.185185
5,0.185185
2,0.074074
2,0.074074
2,0.083333
2,0.083333
2,0.095238
2,0.095238
5,0.208333
5,0.208333
5,0.208333
5,0.208333
5,0.208333
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
5,0.238095
